page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,bytes,edit_content,factoids
2973,|Template:CountdownS2|,10,13108,2017-10-10T14:29:59Z,24274026,|TheGreatGabester|,369,|{style="background: #28110c; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:Countdown symbol.png100pxlink=]] - align="center" UNTIL THE STORM } [[Category:Main Page templates]]|,|STORM,Category,Page,Main,Countdown,THE|
2973,|Template:CountdownS2|,10,13110,2017-10-10T14:33:32Z,24274026,|TheGreatGabester|,363,|{style="background: #28110c; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:storm icon.png120pxlink=]] - align="center" UNTIL THE STORM } [[Category:Main Page templates]]|,|STORM,Category,Page,Main,THE|
2973,|Template:CountdownS2|,10,13286,2017-10-21T05:13:23Z,30522750,|ZeroZeroEight|,367,|{style="background: #28110c; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:storm icon.png120pxlink=]] - align="center" UNTIL THE STORM } [[Category:Main Page templates]]|,|STORM,Category,Page,Main,THE|
9089,|Template:CountdownS3|,10,23686,2018-04-12T06:34:56Z,30522750,|ZeroZeroEight|,364,|{style="background: #28110c; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:S3-icon.jpg120pxlink=]] - align="center" UNTIL SEASON 3 } [[Category:Main Page templates]]|,|Page,UNTIL,SEASON,Main|
9089,|Template:CountdownS3|,10,28412,2019-01-01T04:17:39Z,30522750,|ZeroZeroEight|,360,|{style="background: #28110c; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:S3-icon.jpg120pxlink=]] - align="center" UNTIL SEASON 3 } [[Category:Main Page templates]]|,|Page,UNTIL,SEASON,Main|
9089,|Template:CountdownS3|,10,28438,2019-01-01T09:44:04Z,34453143,|Imrancat|,384,|{style="background: #28110c; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:S3-icon.jpg120pxlink=Stranger Things/Season 3]] - align="center" UNTIL SEASON 3 } [[Category:Main Page templates]]|,|UNTIL,Page,Main,SEASON,Things/Season|
9089,|Template:CountdownS3|,10,28517,2019-01-04T07:41:44Z,30522750,|ZeroZeroEight|,389,|{style="background: #28110c; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:S3-icon-ver2.png120pxlink=Stranger Things/Season 3]] - align="center" UNTIL SEASON 3 } [[Category:Main Page templates]]|,|UNTIL,Page,Main,SEASON,Things/Season|
9089,|Template:CountdownS3|,10,29355,2019-02-25T09:55:18Z,30522750,|ZeroZeroEight|,389,|{style="background: #28110c; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:S3-icon-ver2.png120pxlink=Stranger Things/Season 3]] - align="center" UNTIL SEASON 3 } [[Category:Main Page templates]]|,|UNTIL,Page,Main,SEASON,Things/Season|
9089,|Template:CountdownS3|,10,32220,2019-06-30T01:35:52Z,30522750,|ZeroZeroEight|,536,|{style="background: #28110c; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:S3-icon-ver2.png120pxlink=Stranger Things/Season 3]] - align="center"<!-- -->Only UNTIL SEASON 3<!-- --> } [[Category:Main Page templates]]|,|UNTIL,Page,Main,SEASON,Things/Season|
9089,|Template:CountdownS3|,10,32221,2019-06-30T01:37:06Z,30522750,|ZeroZeroEight|,537,|{style="background: #28110c; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:S3-icon-ver2.png120pxlink=Stranger Things/Season 3]] - align="center"<!-- -->Only UNTIL SEASON 3<!-- --> } [[Category:Main Page templates]]|,|UNTIL,Page,Main,SEASON,Things/Season|
9089,|Template:CountdownS3|,10,32279,2019-07-01T08:02:35Z,30522750,|ZeroZeroEight|,543,|{class="bgrevo" style="background; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:S3-icon-ver4.png120pxlink=Stranger Things/Season 3]] - align="center"<!-- -->Only UNTIL SEASON 3<!-- --> } [[Category:Main Page templates]]|,|UNTIL,Page,Main,SEASON,Things/Season|
9089,|Template:CountdownS3|,10,32555,2019-07-04T06:59:18Z,30522750,|ZeroZeroEight|,544,|{class="bgrevo" style="background; border: #ce101f 1px solid; width: 100%;" "align="center" rowspan="2" align="center"[[File:S3-icon-ver4.png120pxlink=Stranger Things/Season 3]] - align="center" <!-- -->Only UNTIL SEASON 3<!-- --> } [[Category:Main Page templates]]|,|UNTIL,Page,Main,SEASON,Things/Season|
9331,|Template:Creature|,10,24340,2018-05-05T06:07:41Z,30522750,|ZeroZeroEight|,423,|Example usage: {{Creature title1=Example image1=Example caption1=Example row1=Example row2=Example }}|,||
9331,|Template:Creature|,10,24341,2018-05-05T06:07:59Z,30522750,|ZeroZeroEight|,2176,|{{-}}{{Documentation}} [{{fullurl:{{ns:Template}}:{{PAGENAME}}}}?action=purge Click here to refresh the preview above]|,|Click|
9331,|Template:Creature|,10,24342,2018-05-05T06:10:24Z,30522750,|ZeroZeroEight|,1929,|{{-}}{{Documentation}} [{{fullurl:{{ns:Template}}:{{PAGENAME}}}}?action=purge Click here to refresh the preview above]|,|Click|
9331,|Template:Creature|,10,29367,2019-02-25T10:03:39Z,30522750,|ZeroZeroEight|,1929,|{{-}}{{Documentation}} [{{fullurl:{{ns:Template}}:{{PAGENAME}}}}?action=purge Click here to refresh the preview above]|,|Click|
2196,|Template:Crew|,10,5702,2016-12-09T15:43:50Z,29576132,|80XPD|,923,|Example usage: {{Crew title1=Example image1=Example caption1=Example born=Example nationality=Example occupation=Example years_active=Example role=Example season=Example }}|,|Crew|
2196,|Template:Crew|,10,5706,2016-12-09T18:18:17Z,29576132,|80XPD|,923,|Example usage: {{Crew title=Example image=Example caption1=Example born=Example nationality=Example occupation=Example years_active=Example role=Example season=Example }}|,|Crew|
2196,|Template:Crew|,10,10350,2017-05-21T03:33:45Z,30522750,|ZeroZeroEight|,980,|Example usage: {{Crew title=Example image=Example caption1=Example born=Example nationality=Example occupation=Example years_active=Example role=Example season=Example }} [[Category:Infobox templates]]|,|Category,Crew|
2196,|Template:Crew|,10,12016,2017-09-07T13:52:59Z,24274026,|TheGreatGabester|,979,|Example usage: {{Crew title=Example image=Example caption1=Example born=Example nationality=Example occupation=Example years_active=Example role=Example season=Example }} [[Category:Infobox templates]]|,|Category,Crew|
2196,|Template:Crew|,10,29090,2019-02-25T01:35:44Z,38631790,|Ffdfddffd66677676|,128,|Example usage: {{Crew }} [[Category:Infobox templates]]|,|Category,Crew|
2196,|Template:Crew|,10,29319,2019-02-25T03:19:46Z,34453143,|Imrancat|,979,|Example usage: {{Crew title=Example image=Example caption1=Example born=Example nationality=Example occupation=Example years_active=Example role=Example season=Example }} [[Category:Infobox templates]]|,|Category,Crew|
2196,|Template:Crew|,10,29366,2019-02-25T10:03:20Z,30522750,|ZeroZeroEight|,979,|Example usage: {{Crew title=Example image=Example caption1=Example born=Example nationality=Example occupation=Example years_active=Example role=Example season=Example }} [[Category:Infobox templates]]|,|Category,Crew|
3151,|Template:CrewNav|,10,10243,2017-05-13T04:23:28Z,30522750,|ZeroZeroEight|,680,|{{Navbox/Lua title = Cast and crew of ''[[Stranger Things]]'' state = group1 = Directors list1 = *[[Duffer Brothers]] *[[Shawn Levy]] group2 = Writers list2 = *[[Paul Dichter]] *[[Justin Doble]] *[[Jessie Nickson-Lopez]] *[[Jessica Mecklenburg]] *[[Alison Tatlock]] group3 = Major Cast Members list3 = *[[Cara Buono]] *[[Millie Bobby Brown]] *[[Natalia Dyer]] *[[David Harbour]] *[[Charlie Heaton]] *[[Joe Keery]] *[[Gaten Matarazzo]] *[[Caleb McLaughlin]] *[[Matthew Modine]] *[[Dacre Montgomery]] *[[Winona Ryder]] *[[Sadie Sink]] *[[Noah Schnapp]] *[[Finn Wolfhard]] group4 = Recurring/Minor Cast Members list4 = liststyle = background: white; }}|,|Buono,Harbour,Sadie,Directors,Charlie,Schnapp,Recurring/Minor,Doble,Keery,Shawn,Bobby,Finn,Writers,Navbox/Lua,Mecklenburg,Caleb,Wolfhard,Duffer,Tatlock,Members,Cast,David,Modine,Dichter,Montgomery,McLaughlin,Nickson-Lopez,Ryder,Paul,Dyer,Sink,Millie,Major,Noah,Natalia,Matthew,Stranger,Brown,Jessica,Dacre,Levy,Cara,Joe,Justin,Winona,Things,Alison,Gaten,Matarazzo,Jessie,Heaton|
3151,|Template:CrewNav|,10,10401,2017-05-22T05:03:45Z,30522750,|ZeroZeroEight|,728,|{{Navbox/Lua title = Cast and crew of ''[[Stranger Things]]'' state = group1 = Directors list1 = *[[Duffer Brothers]] *[[Shawn Levy]] group2 = Writers list2 = *[[Paul Dichter]] *[[Justin Doble]] *[[Jessie Nickson-Lopez]] *[[Jessica Mecklenburg]] *[[Alison Tatlock]] group3 = Major Cast Members list3 = *[[Cara Buono]] *[[Millie Bobby Brown]] *[[Natalia Dyer]] *[[David Harbour]] *[[Charlie Heaton]] *[[Joe Keery]] *[[Gaten Matarazzo]] *[[Caleb McLaughlin]] *[[Matthew Modine]] *[[Dacre Montgomery]] *[[Winona Ryder]] *[[Sadie Sink]] *[[Noah Schnapp]] *[[Finn Wolfhard]] group4 = Recurring/Minor Cast Members list4 = liststyle = background: white; }} [[Category:Navboxes]]|,|Buono,Harbour,Sadie,Directors,Charlie,Schnapp,Recurring/Minor,Doble,Keery,Category,Shawn,Bobby,Finn,Writers,Navbox/Lua,Mecklenburg,Caleb,Wolfhard,Duffer,Tatlock,Members,Cast,David,Modine,Dichter,Montgomery,McLaughlin,Nickson-Lopez,Ryder,Paul,Dyer,Sink,Millie,Major,Noah,Natalia,Matthew,Stranger,Brown,Jessica,Dacre,Levy,Cara,Joe,Justin,Winona,Things,Alison,Gaten,Matarazzo,Jessie,Heaton|
3151,|Template:CrewNav|,10,26038,2018-07-21T08:25:49Z,34453143,|Imrancat|,805,|{{Navbox/Lua title = Cast and crew of ''[[Stranger Things]]'' state = group1 = Directors list1 = *[[Duffer Brothers]] *[[Shawn Levy]] *[[Andrew Stanton]] *[[Rebecca Thomas]] group2 = Writers list2 = *[[Duffer Brothers]] *[[Shawn Levy]] *[[Paul Dichter]] *[[Justin Doble]] *[[Jessie Nickson-Lopez]] *[[Jessica Mecklenburg]] *[[Alison Tatlock]] group3 = Major Cast Members list3 = *[[Winona Ryder]] *[[David Harbour]] *[[Finn Wolfhard]] *[[Millie Bobby Brown]] *[[Gaten Matarazzo]] *[[Caleb McLaughlin]] *[[Noah Schnapp]] *[[Sadie Sink]] *[[Charlie Heaton]] *[[Natalia Dyer]] *[[Joe Keery]] *[[Dacre Montgomery]] *[[Matthew Modine]] *[[Cara Buono]] group4 = Recurring/Minor Cast Members list4 = liststyle = background: white; }} [[Category:Navboxes]]|,|Buono,Harbour,Sadie,Directors,Rebecca,Schnapp,Charlie,Recurring/Minor,Doble,Keery,Category,Shawn,Bobby,Finn,Writers,Navbox/Lua,Mecklenburg,Wolfhard,Caleb,Duffer,Tatlock,Members,Cast,David,Montgomery,Dichter,Modine,McLaughlin,Nickson-Lopez,Ryder,Paul,Sink,Dyer,Millie,Andrew,Major,Noah,Thomas,Natalia,Matthew,Stranger,Brown,Jessica,Dacre,Levy,Cara,Joe,Justin,Winona,Things,Stanton,Alison,Gaten,Matarazzo,Jessie,Heaton|
3151,|Template:CrewNav|,10,26042,2018-07-21T08:27:10Z,34453143,|Imrancat|,789,|{{Navbox/Lua title = Cast and crew of ''[[Stranger Things]]'' state = group1 = Directors list1 = *[[Duffer Brothers]] *[[Shawn Levy]] *[[Andrew Stanton]] *[[Rebecca Thomas]] group2 = Writers list2 = *[[Duffer Brothers]] *[[Paul Dichter]] *[[Justin Doble]] *[[Jessie Nickson-Lopez]] *[[Jessica Mecklenburg]] *[[Alison Tatlock]] group3 = Major Cast Members list3 = *[[Winona Ryder]] *[[David Harbour]] *[[Finn Wolfhard]] *[[Millie Bobby Brown]] *[[Gaten Matarazzo]] *[[Caleb McLaughlin]] *[[Noah Schnapp]] *[[Sadie Sink]] *[[Charlie Heaton]] *[[Natalia Dyer]] *[[Joe Keery]] *[[Dacre Montgomery]] *[[Matthew Modine]] *[[Cara Buono]] group4 = Recurring/Minor Cast Members list4 = liststyle = background: white; }} [[Category:Navboxes]]|,|Buono,Harbour,Sadie,Directors,Rebecca,Schnapp,Charlie,Recurring/Minor,Doble,Keery,Category,Shawn,Bobby,Finn,Writers,Navbox/Lua,Mecklenburg,Wolfhard,Caleb,Duffer,Tatlock,Members,Cast,David,Montgomery,Dichter,Modine,McLaughlin,Nickson-Lopez,Ryder,Paul,Sink,Dyer,Millie,Andrew,Major,Noah,Thomas,Natalia,Matthew,Stranger,Brown,Jessica,Dacre,Levy,Cara,Joe,Justin,Winona,Things,Stanton,Alison,Gaten,Matarazzo,Jessie,Heaton|
3151,|Template:CrewNav|,10,31647,2019-06-18T13:17:01Z,1186,|T smitts|,821,|{{Navbox/Lua title = Cast and crew of ''[[Stranger Things]]'' state = group1 = Directors list1 = *[[Duffer Brothers]] *[[Shawn Levy]] *[[Andrew Stanton]] *[[Rebecca Thomas]] group2 = Writers list2 = *[[Duffer Brothers]] *[[Paul Dichter]] *[[Justin Doble]] *[[Jessie Nickson-Lopez]] *[[Jessica Mecklenburg]] *[[Alison Tatlock]] group3 = Major Cast Members list3 = *[[Winona Ryder]] *[[David Harbour]] *[[Finn Wolfhard]] *[[Millie Bobby Brown]] *[[Gaten Matarazzo]] *[[Caleb McLaughlin]] *[[Noah Schnapp]] *[[Sadie Sink]] *[[Charlie Heaton]] *[[Natalia Dyer]] *[[Joe Keery]] *[[Dacre Montgomery]] *[[Cara Buono]] *[[Matthew Modine]] *[[Sean Astin]] *[[Paul Reiser]] group4 = Recurring/Minor Cast Members list4 = liststyle = background: white; }} [[Category:Navboxes]]|,|Buono,Harbour,Sadie,Directors,Rebecca,Schnapp,Charlie,Recurring/Minor,Doble,Keery,Category,Shawn,Bobby,Astin,Finn,Writers,Navbox/Lua,Mecklenburg,Wolfhard,Caleb,Duffer,Tatlock,Members,Cast,David,Montgomery,Dichter,Modine,McLaughlin,Nickson-Lopez,Ryder,Paul,Sink,Dyer,Millie,Andrew,Major,Noah,Thomas,Natalia,Matthew,Stranger,Brown,Jessica,Dacre,Sean,Levy,Cara,Joe,Justin,Winona,Things,Reiser,Stanton,Alison,Gaten,Matarazzo,Jessie,Heaton|
3151,|Template:CrewNav|,10,32480,2019-07-03T20:06:48Z,37577675,|Joseph gessaman|,837,|{{Navbox/Lua title = Cast and crew of ''[[Stranger Things]]'' state = group1 = Directors list1 = *[[Duffer Brothers]] *[[Shawn Levy]] *[[Andrew Stanton]] *[[Rebecca Thomas]] group2 = Writers list2 = *[[Duffer Brothers]] *[[Paul Dichter]] *[[Justin Doble]] *[[Jessie Nickson-Lopez]] *[[Jessica Mecklenburg]] *[[Alison Tatlock]] group3 = Major Cast Members list3 = *[[Winona Ryder]] *[[David Harbour]] *[[Finn Wolfhard]] *[[Millie Bobby Brown]] *[[Gaten Matarazzo]] *[[Caleb McLaughlin]] *[[Noah Schnapp]] *[[Sadie Sink]] *[[Charlie Heaton]] *[[Natalia Dyer]] *[[Joe Keery]] *[[Dacre Montgomery]] *[[Cara Buono]] *[[Matthew Modine]] *[[Sean Astin]] *[[Paul Reiser]] group4 = Recurring/Minor Cast Members list4 = *[[Mark Steger]] liststyle = background: white; }} [[Category:Navboxes]]|,|Buono,Harbour,Sadie,Directors,Rebecca,Schnapp,Charlie,Recurring/Minor,Doble,Keery,Category,Shawn,Bobby,Astin,Finn,Writers,Navbox/Lua,Mecklenburg,Wolfhard,Caleb,Steger,Duffer,Mark,Tatlock,Members,Cast,David,Montgomery,Dichter,Modine,McLaughlin,Nickson-Lopez,Ryder,Paul,Sink,Dyer,Millie,Andrew,Major,Noah,Thomas,Natalia,Matthew,Stranger,Brown,Jessica,Dacre,Sean,Levy,Cara,Joe,Justin,Winona,Things,Reiser,Stanton,Alison,Gaten,Matarazzo,Jessie,Heaton|
3151,|Template:CrewNav|,10,37100,2019-07-16T01:12:56Z,38054801,|Jmbarron21|,949,|{{Navbox/Lua title = Cast and crew of ''[[Stranger Things]]'' state = group1 = Directors list1 = *[[Duffer Brothers]] *[[Shawn Levy]] *[[Andrew Stanton]] *[[Rebecca Thomas]] *[[Uta Briesewitz]] group2 = Writers list2 = *[[Duffer Brothers]] *[[Paul Dichter]] *[[Justin Doble]] *[[Jessie Nickson-Lopez]] *[[Jessica Mecklenburg]] *[[Alison Tatlock]] *[[Kate Trefry]] *[[William Bridges]] *[[Curtis Gwinn]] group3 = Major Cast Members list3 = *[[Winona Ryder]] *[[David Harbour]] *[[Finn Wolfhard]] *[[Millie Bobby Brown]] *[[Gaten Matarazzo]] *[[Caleb McLaughlin]] *[[Noah Schnapp]] *[[Sadie Sink]] *[[Charlie Heaton]] *[[Natalia Dyer]] *[[Joe Keery]] *[[Dacre Montgomery]] *[[Cara Buono]] *[[Matthew Modine]] *[[Sean Astin]] *[[Paul Reiser]] *[[Maya Hawke]] *[[Priah Ferguson]] group4 = Recurring/Minor Cast Members list4 = *[[Mark Steger]] liststyle = background: white; }} [[Category:Navboxes]]|,|Buono,Harbour,Uta,Sadie,Directors,Rebecca,Schnapp,Charlie,Maya,Doble,Keery,Recurring/Minor,Shawn,Bobby,Category,Astin,Finn,Writers,Navbox/Lua,Mecklenburg,Trefry,Wolfhard,Caleb,Steger,Duffer,Mark,Tatlock,Members,Cast,David,Montgomery,Dichter,Modine,McLaughlin,Nickson-Lopez,Curtis,Priah,Ryder,Paul,Sink,Dyer,Millie,Hawke,Andrew,Major,Noah,Thomas,Natalia,Matthew,Stranger,Brown,Jessica,Bridges,Dacre,Sean,Levy,Cara,Joe,Justin,Winona,Things,Reiser,Stanton,Alison,Gaten,Matarazzo,William,Jessie,Ferguson,Gwinn,Kate,Briesewitz,Heaton|
832,|Template:Crew Member|,10,2126,2016-08-20T01:41:07Z,26270015,|BlackHoodie|,860,|Example usage: {{Crew Member title1=Example image1=Example caption1=Example born=Example nationality=Example occupation=Example years_active=Example season(s)=Example }}|,|Member,Crew|
832,|Template:Crew Member|,10,2130,2016-08-20T02:00:52Z,26611127,|Monochromatic Bunny|,974,|Example usage: {{Crew Member title = Example image = Example caption = Example born = Example nationality = Example occupation = Example years_active = Example season = Example }}|,|Member,Crew,Example|
227,|Template:Crossref|,10,420,2016-07-27T00:50:50Z,26611127,|Monochromatic Bunny|,353,|<!-- cross reference other related articles --><!-- -->{{#if:{{{1}}}<!-- -->("[[{{{1}}}]]")<!-- --><!-- do nothing -->}}<!-- -->{{#if:{{{2}}}<!-- -->&nbsp;("[[{{{2}}}]]")<!-- --><!-- do nothing -->}}<!-- --><!-- -->|,||
49,|Template:Delete|,10,49,2016-07-16T02:35:56Z,49312,|Default|,474,|'''This page is a candidate for deletion.''' ''Remember to check [[Special:Whatlinkshere/{{FULLPAGENAME}}what links here]] and [{{fullurl:{{FULLPAGENAME}}action=history}} the page history] before deletion.'' {{documentation}}|,|Whatlinkshere/,FULLPAGENAME,Remember|
49,|Template:Delete|,10,8632,2017-04-06T20:12:54Z,24274026,|TheGreatGabester|,477,|'''This page is a candidate for deletion.''' ''Remember to check [[Special:Whatlinkshere/{{FULLPAGENAME}}what links here]] and [{{fullurl:{{FULLPAGENAME}}action=history}} the page history] before deletion.'' {{documentation}}|,|Whatlinkshere/,FULLPAGENAME,Remember|
49,|Template:Delete|,10,10641,2017-06-13T04:41:14Z,30522750,|ZeroZeroEight|,507,|'''This page is a candidate for deletion.''' ''Remember to check [[Special:Whatlinkshere/{{FULLPAGENAME}}what links here]] and [{{fullurl:{{FULLPAGENAME}}action=history}} the page history] before deletion.'' [[Category:Notice templates]] {{documentation}}|,|Whatlinkshere/,FULLPAGENAME,Remember,Notice|
49,|Template:Delete|,10,29161,2019-02-25T01:48:33Z,38631790,|Ffdfddffd66677676|,383644,|}|,||
49,|Template:Delete|,10,29336,2019-02-25T03:26:53Z,34453143,|Imrancat|,507,|'''This page is a candidate for deletion.''' ''Remember to check [[Special:Whatlinkshere/{{FULLPAGENAME}}what links here]] and [{{fullurl:{{FULLPAGENAME}}action=history}} the page history] before deletion.'' [[Category:Notice templates]] {{documentation}}|,|Whatlinkshere/,FULLPAGENAME,Remember,Notice|
48,|Template:Delete/doc|,10,48,2016-07-16T02:35:56Z,49312,|Default|,328,|;Description :This template is used to mark pages for deletion, categorizing them in [[:Category:Candidates for deletion]]. ;Syntax :Type on the page to be deleted.'''|,|Syntax|
10353,|Template:Directory|,10,26866,2018-09-06T23:26:36Z,30522750,|ZeroZeroEight|,866,|[[{{#titleparts:{{PAGENAME}}1}}]] • [[{{#titleparts:{{PAGENAME}}1}}/HistoryHistory]] • [[{{#titleparts:{{PAGENAME}}1}}/GalleryGallery]] == Use == This template serves as a directory for articles that have been split into several pages. It should be placed at the very top of the page, above the infobox and any other templates. === Syntax === {{Directory}} == Notes == For the version of this template without the History section, see [[Template:ShortDirectory]].|,|Syntax,Use,History,•|
10353,|Template:Directory|,10,26873,2018-09-07T04:56:38Z,30522750,|ZeroZeroEight|,866,|[[{{#titleparts:{{PAGENAME}}1}}]] • [[{{#titleparts:{{PAGENAME}}1}}/HistoryHistory]] • [[{{#titleparts:{{PAGENAME}}1}}/GalleryGallery]] == Use == This template serves as a directory for articles that have been split into several pages. It should be placed at the very top of the page, above the infobox and any other templates. === Syntax === {{Directory}} == Notes == For the version of this template without the History section, see [[Template:ShortDirectory]].|,|Syntax,Use,History,•|
